,location_name,diver,buddy,orig_lat,orig_lon,sample_collection_date,year,visibility_m,direction,depth_m,method,block,taxon_id,scientific_name,invert_count,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400,habitat,transect_decimal_latitude,transect_decimal_longitude,event,orig_scientific_name,rank,valid_name,kingdom,phylum,class,order,family,genus,total_count
3493,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,hga,Halichoeres garnoti,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Halichoeres garnoti,Species,Halichoeres garnoti,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,18
3494,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,hma,Halichoeres maculipinna,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Halichoeres maculipinna,Species,Halichoeres maculipinna,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,1
3495,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,Hpi,Halichoeres pictus,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Halichoeres pictus,Species,Halichoeres pictus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,8
3496,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,htr,Holacanthus tricolor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Holacanthus tricolor,Species,Holacanthus tricolor,Animalia,Chordata,Actinopteri,Acanthuriformes,Pomacanthidae,Holacanthus,1
3497,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,hru,Holocentrus rufus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Holocentrus rufus,Species,Holocentrus rufus,Animalia,Chordata,Actinopteri,Holocentriformes,Holocentridae,Holocentrus,1
3498,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,hin,Hypoplectrus indigo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Hypoplectrus indigo,Species,Hypoplectrus indigo,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Hypoplectrus,1
3499,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,hni,Hypoplectrus nigricans,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Hypoplectrus nigricans,Species,Hypoplectrus nigricans,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Hypoplectrus,2
3500,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,mch,Microspathodon chrysurus,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Microspathodon chrysurus,Species,Microspathodon chrysurus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Microspathodon,2
3501,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,2,1,mfo,Mithraculus forceps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Mithraculus forceps,Species,Mithraculus forceps,Animalia,Arthropoda,Malacostraca,Decapoda,Mithracidae,Mithraculus,1
3502,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,nma,Neoniphon marianus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Neoniphon marianus,Species,Neoniphon marianus,Animalia,Chordata,Actinopteri,Holocentriformes,Holocentridae,Neoniphon,1
3503,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,nma,Neoniphon marianus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Neoniphon marianus,Species,Neoniphon marianus,Animalia,Chordata,Actinopteri,Holocentriformes,Holocentridae,Neoniphon,1
3504,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,2,2,pca,Paguristes cadenati,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Paguristes cadenati,Species,Paguristes cadenati,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,1
3505,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,2,1,ppu,Paguristes puncticeps,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Paguristes puncticeps,Species,Paguristes puncticeps,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,5
3506,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,pmac,Pseudupeneus maculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Pseudupeneus maculatus,Species,Pseudupeneus maculatus,Animalia,Chordata,Actinopteri,Mulliformes,Mullidae,Pseudupeneus,0
3507,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,pmac,Pseudupeneus maculatus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Pseudupeneus maculatus,Species,Pseudupeneus maculatus,Animalia,Chordata,Actinopteri,Mulliformes,Mullidae,Pseudupeneus,1
3508,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,sis,Scarus iseri,0,4,10,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Scarus iseri,Species,Scarus iseri,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,29
3509,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sis,Scarus iseri,0,4,28,10,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Scarus iseri,Species,Scarus iseri,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,47
3510,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sta,Scarus taeniopterus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Scarus taeniopterus,Species,Scarus taeniopterus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,1
3511,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sti,Serranus tigrinus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Serranus tigrinus,Species,Serranus tigrinus,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,1
3512,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,sti,Serranus tigrinus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Serranus tigrinus,Species,Serranus tigrinus,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,1
3513,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sat,Sparisoma atomarium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Sparisoma atomarium,Species,Sparisoma atomarium,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,1
3514,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sau,Sparisoma aurofrenatum,0,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Sparisoma aurofrenatum,Species,Sparisoma aurofrenatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,11
3515,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,sau,Sparisoma aurofrenatum,0,3,7,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Sparisoma aurofrenatum,Species,Sparisoma aurofrenatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,16
3516,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sch,Sparisoma chrysopterum,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Sparisoma chrysopterum,Species,Sparisoma chrysopterum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,1
3517,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,svi,Sparisoma viride,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Sparisoma viride,Species,Sparisoma viride,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,1
3518,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,svi,Sparisoma viride,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Sparisoma viride,Species,Sparisoma viride,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,3
3519,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sdi,Stegastes diencaeus,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes diencaeus,Species,Stegastes diencaeus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,8
3520,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,sdi,Stegastes diencaeus,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes diencaeus,Species,Stegastes diencaeus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,10
3521,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,spa,Stegastes partitus,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes partitus,Species,Stegastes partitus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,59
3522,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,spa,Stegastes partitus,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes partitus,Species,Stegastes partitus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,54
3523,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,spl,Stegastes planifrons,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes planifrons,Species,Stegastes planifrons,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,1
3524,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,spl,Stegastes planifrons,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes planifrons,Species,Stegastes planifrons,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,1
3525,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,sva,Stegastes variabilis,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes variabilis,Species,Stegastes variabilis,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,2
3526,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,sva,Stegastes variabilis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Stegastes variabilis,Species,Stegastes variabilis,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,1
3527,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,1,Tbi,Thalassoma bifasciatum,0,7,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Thalassoma bifasciatum,Species,Thalassoma bifasciatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,38
3528,South Reef Central,Jones,Harper,16.77618,-88.0754,10/4/2019,2019,23,SE,11,1,2,Tbi,Thalassoma bifasciatum,0,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.77618,-88.0754,South Reef Central_2019,Thalassoma bifasciatum,Species,Thalassoma bifasciatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,32
3529,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,2,asa,Abudefduf saxatilis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Abudefduf saxatilis,Species,Abudefduf saxatilis,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1
3530,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,2,ach,Acanthurus chirurgus,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Acanthurus chirurgus,Species,Acanthurus chirurgus,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,4
3531,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,ach,Acanthurus chirurgus,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Acanthurus chirurgus,Species,Acanthurus chirurgus,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,4
3532,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,avi,Anisotremus virginicus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Anisotremus virginicus,Species,Anisotremus virginicus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Anisotremus,1
3533,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,1,CXAM,Cassiopea xamachana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Cassiopea xamachana,Species,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,1
3534,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,2,CXAM,Cassiopea xamachana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Cassiopea xamachana,Species,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,1
3535,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,ccr,Cephalopholis cruentata,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Cephalopholis cruentata,Species,Cephalopholis cruentata,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,1
3536,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,2,CERI,Cerithium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Cerithium sp.,Genus,Cerithium,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,1
3537,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,1,CERI,Cerithium,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Cerithium sp.,Genus,Cerithium,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,16
3538,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,cca,Chaetodon capistratus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Chaetodon capistratus,Species,Chaetodon capistratus,Animalia,Chordata,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,1
3539,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,2,CEID,Coryphopterus eidolon,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopterus eidolon,Species,Coryphopterus eidolon,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,11
3540,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,1,CEID,Coryphopterus eidolon,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopterus eidolon,Species,Coryphopterus eidolon,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,10
3541,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,2,cgl,Coryphopterus glaucofraenum,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopterus glaucofraenum,Species,Coryphopterus glaucofraenum,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,2
3542,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,cgl,Coryphopterus glaucofraenum,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopterus glaucofraenum,Species,Coryphopterus glaucofraenum,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,2
3543,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,2,CGLA,Coryphopterus glaucofraenum,0,3,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopteris glaucofraenum,Species,Coryphopterus glaucofraenum,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,28
3544,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,1,CGLAU,Coryphopterus glaucofraenum,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopterus glaucofraenum,Species,Coryphopterus glaucofraenum,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,22
3545,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,2,cpe,Coryphopterus personatus,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopterus personatus,Species,Coryphopterus personatus,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,240
3546,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,1,CPER,Coryphopterus personatus,0,200,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopteris personatus,Species,Coryphopterus personatus,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,211
3547,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,2,CPER,Coryphopterus personatus,0,280,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopteris personatus,Species,Coryphopterus personatus,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,300
3548,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,cpe,Coryphopterus personatus,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Coryphopterus personatus,Species,Coryphopterus personatus,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,133
3549,Tobacco Mangrove,Harper,Jones,16.87853,-88.0926,10/14/2019,2019,0,0,0,2,2,DANT,Diadema antillarum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Diadema antillarum,Species,Diadema antillarum,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,1
3550,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,hfl,Haemulon flavolineatum,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Haemulon flavolineatum,Species,Haemulon flavolineatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,6
3551,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,hpl,Haemulon plumierii,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Haemulon plumierii,Species,Haemulon plumierii,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,2
3552,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,2,hsc,Haemulon sciurus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Haemulon sciurus,Species,Haemulon sciurus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,1
3553,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,1,hsc,Haemulon sciurus,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Haemulon sciurus,Species,Haemulon sciurus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,10
3554,Tobacco Mangrove,Jones,Harper,16.87853,-88.0926,10/14/2019,2019,9,NE,1.5,1,2,hbi,Halichoeres bivittatus,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mangrove,16.87853,-88.0926,Tobacco Mangrove_2019,Halichoeres bivittatus,Species,Halichoeres bivittatus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,3
